scenario,method,replication,greek,asset,bump,direction,total_value,runtime_seconds,pricing_seed,bridge_bank_seed
near-autocall,M0,1,Base,base,0.0,base,98.70318541981979,0.05232020001858473,3240953544,108305647
near-autocall,M0,1,Spot,asset_1,0.001,minus,98.70496845195524,0.055230600002687424,3240953544,108305647
near-autocall,M0,1,Spot,asset_1,0.001,plus,98.70362501767346,0.0535778000485152,3240953544,108305647
near-autocall,M0,1,Spot,asset_1,0.0025,minus,98.69064177029277,0.050575200002640486,3240953544,108305647
near-autocall,M0,1,Spot,asset_1,0.0025,plus,98.76077004689031,0.05603300000075251,3240953544,108305647
near-autocall,M0,1,Spot,asset_1,0.005,minus,98.60254433773558,0.05608060001395643,3240953544,108305647
near-autocall,M0,1,Spot,asset_1,0.005,plus,98.75966923337026,0.05834079999476671,3240953544,108305647
near-autocall,M0,1,Spot,asset_1,0.01,minus,98.1994916839697,0.0562641000142321,3240953544,108305647
near-autocall,M0,1,Spot,asset_1,0.01,plus,98.75975638242919,0.055627599998842925,3240953544,108305647
near-autocall,M0,1,Spot,asset_2,0.001,minus,98.68583197912483,0.05561929999385029,3240953544,108305647
near-autocall,M0,1,Spot,asset_2,0.001,plus,98.73076434383938,0.0569961000001058,3240953544,108305647
near-autocall,M0,1,Spot,asset_2,0.0025,minus,98.62066858699632,0.05304200004320592,3240953544,108305647
near-autocall,M0,1,Spot,asset_2,0.0025,plus,98.76766106265167,0.05857909994665533,3240953544,108305647
near-autocall,M0,1,Spot,asset_2,0.005,minus,98.42383653177421,0.059696200012695044,3240953544,108305647
near-autocall,M0,1,Spot,asset_2,0.005,plus,98.85636306441116,0.05887180002173409,3240953544,108305647
near-autocall,M0,1,Spot,asset_2,0.01,minus,98.25929054668039,0.05963919998612255,3240953544,108305647
near-autocall,M0,1,Spot,asset_2,0.01,plus,98.97475229890281,0.04991950001567602,3240953544,108305647
near-autocall,M0,1,Spot,asset_3,0.001,minus,98.62072455598985,0.0532781999791041,3240953544,108305647
near-autocall,M0,1,Spot,asset_3,0.001,plus,98.85724252072454,0.05578729999251664,3240953544,108305647
near-autocall,M0,1,Spot,asset_3,0.0025,minus,98.48484166108229,0.0570096000446938,3240953544,108305647
near-autocall,M0,1,Spot,asset_3,0.0025,plus,98.89948253712141,0.05677319999085739,3240953544,108305647
near-autocall,M0,1,Spot,asset_3,0.005,minus,98.18245982997588,0.05450500000733882,3240953544,108305647
near-autocall,M0,1,Spot,asset_3,0.005,plus,98.93120132975835,0.060433799983002245,3240953544,108305647
near-autocall,M0,1,Spot,asset_3,0.01,minus,97.89474100144255,0.05505770002491772,3240953544,108305647
near-autocall,M0,1,Spot,asset_3,0.01,plus,99.10207451663696,0.057642699975986034,3240953544,108305647
near-autocall,M0,1,ParallelSpot,parallel,0.001,minus,98.60489938043777,0.054806100029964,3240953544,108305647
near-autocall,M0,1,ParallelSpot,parallel,0.001,plus,98.88497386860791,0.05507979996036738,3240953544,108305647
near-autocall,M0,1,ParallelSpot,parallel,0.0025,minus,98.40447328502519,0.058961400005500764,3240953544,108305647
near-autocall,M0,1,ParallelSpot,parallel,0.0025,plus,99.01542604479984,0.059878500003833324,3240953544,108305647
near-autocall,M0,1,ParallelSpot,parallel,0.005,minus,97.92131110446266,0.05751720000989735,3240953544,108305647
near-autocall,M0,1,ParallelSpot,parallel,0.005,plus,99.280699189188,0.058066199999302626,3240953544,108305647
near-autocall,M0,1,ParallelSpot,parallel,0.01,minus,97.38211241256755,0.05604459997266531,3240953544,108305647
near-autocall,M0,1,ParallelSpot,parallel,0.01,plus,99.87706361426052,0.05558949999976903,3240953544,108305647
near-autocall,M0,1,Volatility,asset_1,0.0025,minus,98.70496089996243,0.05002759996568784,3240953544,108305647
near-autocall,M0,1,Volatility,asset_1,0.0025,plus,98.65687690484732,0.05297439999412745,3240953544,108305647
near-autocall,M0,1,Volatility,asset_1,0.005,minus,98.70674011755489,0.055549099983181804,3240953544,108305647
near-autocall,M0,1,Volatility,asset_1,0.005,plus,98.65510893636507,0.05764319997979328,3240953544,108305647
near-autocall,M0,1,Volatility,asset_1,0.01,minus,98.71030971520779,0.0541293999995105,3240953544,108305647
near-autocall,M0,1,Volatility,asset_1,0.01,plus,98.65469969202142,0.05629030003910884,3240953544,108305647
near-autocall,M0,1,Volatility,asset_2,0.0025,minus,98.75930062146583,0.05998969997745007,3240953544,108305647
near-autocall,M0,1,Volatility,asset_2,0.0025,plus,98.63354494736977,0.06057390000205487,3240953544,108305647
near-autocall,M0,1,Volatility,asset_2,0.005,minus,98.79707266346398,0.06080949999159202,3240953544,108305647
near-autocall,M0,1,Volatility,asset_2,0.005,plus,98.5818613700551,0.062051599961705506,3240953544,108305647
near-autocall,M0,1,Volatility,asset_2,0.01,minus,98.98478415903493,0.06215240003075451,3240953544,108305647
near-autocall,M0,1,Volatility,asset_2,0.01,plus,98.46569330801164,0.07787979999557137,3240953544,108305647
near-autocall,M0,1,Volatility,asset_3,0.0025,minus,98.7434890771864,0.05641020002076402,3240953544,108305647
near-autocall,M0,1,Volatility,asset_3,0.0025,plus,98.62200894407941,0.05491879995679483,3240953544,108305647
near-autocall,M0,1,Volatility,asset_3,0.005,minus,98.77119208877217,0.05575319996569306,3240953544,108305647
near-autocall,M0,1,Volatility,asset_3,0.005,plus,98.59108149818783,0.05856309999944642,3240953544,108305647
near-autocall,M0,1,Volatility,asset_3,0.01,minus,98.90533710257138,0.05464899999788031,3240953544,108305647
near-autocall,M0,1,Volatility,asset_3,0.01,plus,98.48617502511128,0.05282370001077652,3240953544,108305647
near-autocall,M0,1,ParallelVolatility,parallel,0.0025,minus,98.80149547864622,0.056091499980539083,3240953544,108305647
near-autocall,M0,1,ParallelVolatility,parallel,0.0025,plus,98.5505963621058,0.055643899948336184,3240953544,108305647
near-autocall,M0,1,ParallelVolatility,parallel,0.005,minus,98.87329760799378,0.05959870002698153,3240953544,108305647
near-autocall,M0,1,ParallelVolatility,parallel,0.005,plus,98.4658325614967,0.05768759996863082,3240953544,108305647
near-autocall,M0,1,ParallelVolatility,parallel,0.01,minus,99.2160207428407,0.05577459995402023,3240953544,108305647
near-autocall,M0,1,ParallelVolatility,parallel,0.01,plus,98.24546672755868,0.06562519998988137,3240953544,108305647
near-autocall,M0,2,Base,base,0.0,base,98.2973861287291,0.0591732999891974,3016487114,108305647
near-autocall,M0,2,Spot,asset_1,0.001,minus,98.28551225505912,0.05880040000192821,3016487114,108305647
near-autocall,M0,2,Spot,asset_1,0.001,plus,98.29755215913488,0.05794450000394136,3016487114,108305647
near-autocall,M0,2,Spot,asset_1,0.0025,minus,98.20387996684386,0.062348000006750226,3016487114,108305647
near-autocall,M0,2,Spot,asset_1,0.0025,plus,98.2933787666002,0.05123929999535903,3016487114,108305647
near-autocall,M0,2,Spot,asset_1,0.005,minus,98.24070746225556,0.054117200023029,3016487114,108305647
near-autocall,M0,2,Spot,asset_1,0.005,plus,98.32519409433016,0.051810699980705976,3016487114,108305647
near-autocall,M0,2,Spot,asset_1,0.01,minus,97.93807944773748,0.05192739999620244,3016487114,108305647
near-autocall,M0,2,Spot,asset_1,0.01,plus,98.32602424635905,0.05574690003413707,3016487114,108305647
near-autocall,M0,2,Spot,asset_2,0.001,minus,98.26814940282439,0.053581500018481165,3016487114,108305647
near-autocall,M0,2,Spot,asset_2,0.001,plus,98.40105391840189,0.05993210000451654,3016487114,108305647
near-autocall,M0,2,Spot,asset_2,0.0025,minus,98.23851484897791,0.0632010999834165,3016487114,108305647
near-autocall,M0,2,Spot,asset_2,0.0025,plus,98.42089938087484,0.0659383000456728,3016487114,108305647
near-autocall,M0,2,Spot,asset_2,0.005,minus,98.15962757156197,0.0679484999855049,3016487114,108305647
near-autocall,M0,2,Spot,asset_2,0.005,plus,98.5391416316554,0.06806410005083308,3016487114,108305647
near-autocall,M0,2,Spot,asset_2,0.01,minus,97.75140807248027,0.06023559998720884,3016487114,108305647
near-autocall,M0,2,Spot,asset_2,0.01,plus,98.76407382668431,0.05500639998354018,3016487114,108305647
near-autocall,M0,2,Spot,asset_3,0.001,minus,98.17903601200874,0.05650969996349886,3016487114,108305647
near-autocall,M0,2,Spot,asset_3,0.001,plus,98.32680282390712,0.05430199997499585,3016487114,108305647
near-autocall,M0,2,Spot,asset_3,0.0025,minus,98.10772624372379,0.05034439999144524,3016487114,108305647
near-autocall,M0,2,Spot,asset_3,0.0025,plus,98.56441873749498,0.054682099958881736,3016487114,108305647
near-autocall,M0,2,Spot,asset_3,0.005,minus,97.90770859553699,0.05591310001909733,3016487114,108305647
near-autocall,M0,2,Spot,asset_3,0.005,plus,98.71981047669699,0.05721669999184087,3016487114,108305647
near-autocall,M0,2,Spot,asset_3,0.01,minus,97.51968686932655,0.052224099985323846,3016487114,108305647
near-autocall,M0,2,Spot,asset_3,0.01,plus,98.95940386119094,0.052511700021568686,3016487114,108305647
near-autocall,M0,2,ParallelSpot,parallel,0.001,minus,98.13756455724219,0.05721910001011565,3016487114,108305647
near-autocall,M0,2,ParallelSpot,parallel,0.001,plus,98.44945348483375,0.05213309999089688,3016487114,108305647
near-autocall,M0,2,ParallelSpot,parallel,0.0025,minus,97.94070830222043,0.05483679997269064,3016487114,108305647
near-autocall,M0,2,ParallelSpot,parallel,0.0025,plus,98.83043842780889,0.053240699984598905,3016487114,108305647
near-autocall,M0,2,ParallelSpot,parallel,0.005,minus,97.73298942504094,0.05541189998621121,3016487114,108305647
near-autocall,M0,2,ParallelSpot,parallel,0.005,plus,99.13467648003855,0.056010000000242144,3016487114,108305647
near-autocall,M0,2,ParallelSpot,parallel,0.01,minus,97.22734278140739,0.05684490001294762,3016487114,108305647
near-autocall,M0,2,ParallelSpot,parallel,0.01,plus,99.8428927407531,0.052283599972724915,3016487114,108305647
near-autocall,M0,2,Volatility,asset_1,0.0025,minus,98.29778265274783,0.05770160001702607,3016487114,108305647
near-autocall,M0,2,Volatility,asset_1,0.0025,plus,98.26581822404255,0.05453610001131892,3016487114,108305647
near-autocall,M0,2,Volatility,asset_1,0.005,minus,98.29817855836987,0.05361020000418648,3016487114,108305647
near-autocall,M0,2,Volatility,asset_1,0.005,plus,98.2761069951436,0.052418499952182174,3016487114,108305647
near-autocall,M0,2,Volatility,asset_1,0.01,minus,98.29896847878092,0.060423499962780625,3016487114,108305647
near-autocall,M0,2,Volatility,asset_1,0.01,plus,98.2753097607672,0.055666000000201166,3016487114,108305647
near-autocall,M0,2,Volatility,asset_2,0.0025,minus,98.38882133755905,0.05186980002326891,3016487114,108305647
near-autocall,M0,2,Volatility,asset_2,0.0025,plus,98.2557439652458,0.05408559995703399,3016487114,108305647
near-autocall,M0,2,Volatility,asset_2,0.005,minus,98.49945363501841,0.05406799999764189,3016487114,108305647
near-autocall,M0,2,Volatility,asset_2,0.005,plus,98.2181226659848,0.05431269999826327,3016487114,108305647
near-autocall,M0,2,Volatility,asset_2,0.01,minus,98.60931496556097,0.05500029999529943,3016487114,108305647
near-autocall,M0,2,Volatility,asset_2,0.01,plus,98.06167007935474,0.054821500030811876,3016487114,108305647
near-autocall,M0,2,Volatility,asset_3,0.0025,minus,98.31563699560202,0.05148119997465983,3016487114,108305647
near-autocall,M0,2,Volatility,asset_3,0.0025,plus,98.25985957535399,0.056299999996554106,3016487114,108305647
near-autocall,M0,2,Volatility,asset_3,0.005,minus,98.34383480574466,0.06063640001229942,3016487114,108305647
near-autocall,M0,2,Volatility,asset_3,0.005,plus,98.23810818024286,0.053683799982536584,3016487114,108305647
near-autocall,M0,2,Volatility,asset_3,0.01,minus,98.41236562881909,0.054436400008853525,3016487114,108305647
near-autocall,M0,2,Volatility,asset_3,0.01,plus,98.13792580100503,0.05562370002735406,3016487114,108305647
near-autocall,M0,2,ParallelVolatility,parallel,0.0025,minus,98.40801023453125,0.05755730002420023,3016487114,108305647
near-autocall,M0,2,ParallelVolatility,parallel,0.0025,plus,98.1871444019934,0.0507775999722071,3016487114,108305647
near-autocall,M0,2,ParallelVolatility,parallel,0.005,minus,98.58168876855767,0.05333309998968616,3016487114,108305647
near-autocall,M0,2,ParallelVolatility,parallel,0.005,plus,98.1392522786113,0.053000599960796535,3016487114,108305647
near-autocall,M0,2,ParallelVolatility,parallel,0.01,minus,98.75895591083501,0.051369399996474385,3016487114,108305647
near-autocall,M0,2,ParallelVolatility,parallel,0.01,plus,97.87201537869267,0.05292849999386817,3016487114,108305647
near-autocall,M0,3,Base,base,0.0,base,98.188925208621,0.05163540004286915,147619141,108305647
near-autocall,M0,3,Spot,asset_1,0.001,minus,98.04141445388002,0.05768650001846254,147619141,108305647
near-autocall,M0,3,Spot,asset_1,0.001,plus,98.18765474519861,0.0522548999870196,147619141,108305647
near-autocall,M0,3,Spot,asset_1,0.0025,minus,98.0552069371519,0.04983680002624169,147619141,108305647
near-autocall,M0,3,Spot,asset_1,0.0025,plus,98.18908299504875,0.0544262999901548,147619141,108305647
near-autocall,M0,3,Spot,asset_1,0.005,minus,97.97688205787347,0.05440480000106618,147619141,108305647
near-autocall,M0,3,Spot,asset_1,0.005,plus,98.18924078147654,0.05306509998627007,147619141,108305647
near-autocall,M0,3,Spot,asset_1,0.01,minus,97.54363358427,0.0508459999691695,147619141,108305647
near-autocall,M0,3,Spot,asset_1,0.01,plus,98.18948994263451,0.05472730001201853,147619141,108305647
near-autocall,M0,3,Spot,asset_2,0.001,minus,98.19904489996489,0.05357459996594116,147619141,108305647
near-autocall,M0,3,Spot,asset_2,0.001,plus,98.26430959128433,0.05063650000374764,147619141,108305647
near-autocall,M0,3,Spot,asset_2,0.0025,minus,98.02149753793645,0.050595899985637516,147619141,108305647
near-autocall,M0,3,Spot,asset_2,0.0025,plus,98.4037442074061,0.05030689999694005,147619141,108305647
near-autocall,M0,3,Spot,asset_2,0.005,minus,97.74239239350568,0.052440800005570054,147619141,108305647
near-autocall,M0,3,Spot,asset_2,0.005,plus,98.51323259835951,0.05062349996296689,147619141,108305647
near-autocall,M0,3,Spot,asset_2,0.01,minus,97.04036179479309,0.052363599999807775,147619141,108305647
near-autocall,M0,3,Spot,asset_2,0.01,plus,98.68049697891195,0.04920449998462573,147619141,108305647
near-autocall,M0,3,Spot,asset_3,0.001,minus,98.15812464473419,0.050901399983558804,147619141,108305647
near-autocall,M0,3,Spot,asset_3,0.001,plus,98.17209150713764,0.05288089998066425,147619141,108305647
near-autocall,M0,3,Spot,asset_3,0.0025,minus,98.02018867630693,0.05098309996537864,147619141,108305647
near-autocall,M0,3,Spot,asset_3,0.0025,plus,98.41424845737336,0.05488469998817891,147619141,108305647
near-autocall,M0,3,Spot,asset_3,0.005,minus,97.6564924957588,0.056061499984934926,147619141,108305647
near-autocall,M0,3,Spot,asset_3,0.005,plus,98.47703157526796,0.05652360001113266,147619141,108305647
near-autocall,M0,3,Spot,asset_3,0.01,minus,97.05618569695187,0.05073730001458898,147619141,108305647
near-autocall,M0,3,Spot,asset_3,0.01,plus,98.748531254102,0.054037599998991936,147619141,108305647
near-autocall,M0,3,ParallelSpot,parallel,0.001,minus,98.02002758769976,0.05460350000066683,147619141,108305647
near-autocall,M0,3,ParallelSpot,parallel,0.001,plus,98.33724551070833,0.05636719998437911,147619141,108305647
near-autocall,M0,3,ParallelSpot,parallel,0.0025,minus,97.77771741891273,0.05855030001839623,147619141,108305647
near-autocall,M0,3,ParallelSpot,parallel,0.0025,plus,98.78225419278075,0.05432619998464361,147619141,108305647
near-autocall,M0,3,ParallelSpot,parallel,0.005,minus,97.30813991646244,0.06024359998991713,147619141,108305647
near-autocall,M0,3,ParallelSpot,parallel,0.005,plus,98.91354024714381,0.05047970003215596,147619141,108305647
near-autocall,M0,3,ParallelSpot,parallel,0.01,minus,96.50339621775301,0.05211150000104681,147619141,108305647
near-autocall,M0,3,ParallelSpot,parallel,0.01,plus,99.98696585922801,0.052705699985381216,147619141,108305647
near-autocall,M0,3,Volatility,asset_1,0.0025,minus,98.18947825080119,0.054489700007252395,147619141,108305647
near-autocall,M0,3,Volatility,asset_1,0.0025,plus,98.18830593292698,0.053318000049330294,147619141,108305647
near-autocall,M0,3,Volatility,asset_1,0.005,minus,98.19225542167278,0.055266199982725084,147619141,108305647
near-autocall,M0,3,Volatility,asset_1,0.005,plus,98.18553335612017,0.05302120000123978,147619141,108305647
near-autocall,M0,3,Volatility,asset_1,0.01,minus,98.19714313361179,0.05288430000655353,147619141,108305647
near-autocall,M0,3,Volatility,asset_1,0.01,plus,98.16991119279007,0.057651299983263016,147619141,108305647
near-autocall,M0,3,Volatility,asset_2,0.0025,minus,98.21671576749713,0.05580929998541251,147619141,108305647
near-autocall,M0,3,Volatility,asset_2,0.0025,plus,98.13993692767698,0.051650999987032264,147619141,108305647
near-autocall,M0,3,Volatility,asset_2,0.005,minus,98.25098224211813,0.050661299959756434,147619141,108305647
near-autocall,M0,3,Volatility,asset_2,0.005,plus,98.06512998993213,0.04976460000034422,147619141,108305647
near-autocall,M0,3,Volatility,asset_2,0.01,minus,98.38769532653433,0.05336289998376742,147619141,108305647
near-autocall,M0,3,Volatility,asset_2,0.01,plus,97.98450214993947,0.05051649996312335,147619141,108305647
near-autocall,M0,3,Volatility,asset_3,0.0025,minus,98.22329626488035,0.052172700001392514,147619141,108305647
near-autocall,M0,3,Volatility,asset_3,0.0025,plus,98.14997878438919,0.05145500000799075,147619141,108305647
near-autocall,M0,3,Volatility,asset_3,0.005,minus,98.2428380550067,0.05452190001960844,147619141,108305647
near-autocall,M0,3,Volatility,asset_3,0.005,plus,98.12599964461805,0.055637800018303096,147619141,108305647
near-autocall,M0,3,Volatility,asset_3,0.01,minus,98.29822792593203,0.05758150003384799,147619141,108305647
near-autocall,M0,3,Volatility,asset_3,0.01,plus,98.03449826776576,0.05533070000819862,147619141,108305647
near-autocall,M0,3,ParallelVolatility,parallel,0.0025,minus,98.25179820293354,0.05376340000657365,147619141,108305647
near-autocall,M0,3,ParallelVolatility,parallel,0.0025,plus,98.10021060280941,0.05491850001271814,147619141,108305647
near-autocall,M0,3,ParallelVolatility,parallel,0.005,minus,98.31267789430133,0.0495670999516733,147619141,108305647
near-autocall,M0,3,ParallelVolatility,parallel,0.005,plus,97.99879774830539,0.05383420002181083,147619141,108305647
near-autocall,M0,3,ParallelVolatility,parallel,0.01,minus,98.5130916228104,0.05380160000640899,147619141,108305647
near-autocall,M0,3,ParallelVolatility,parallel,0.01,plus,97.82305604081854,0.05268139997497201,147619141,108305647
near-autocall,M3,0,Base,base,0.0,base,98.36062033716456,0.28795570001238957,298356628,2187836212
near-autocall,M3,0,Spot,asset_1,0.001,minus,98.33927118731076,0.2805983999860473,298356628,2187836212
near-autocall,M3,0,Spot,asset_1,0.001,plus,98.36206892718494,0.27545409998856485,298356628,2187836212
near-autocall,M3,0,Spot,asset_1,0.0025,minus,98.3411856467553,0.29005820001475513,298356628,2187836212
near-autocall,M3,0,Spot,asset_1,0.0025,plus,98.43642779528389,0.2808081000111997,298356628,2187836212
near-autocall,M3,0,Spot,asset_1,0.005,minus,98.28917885856275,0.30038800003239885,298356628,2187836212
near-autocall,M3,0,Spot,asset_1,0.005,plus,98.44615621499197,0.2712267999886535,298356628,2187836212
near-autocall,M3,0,Spot,asset_1,0.01,minus,98.05243021077965,0.31282330001704395,298356628,2187836212
near-autocall,M3,0,Spot,asset_1,0.01,plus,98.45163690061746,0.2734710000222549,298356628,2187836212
near-autocall,M3,0,Spot,asset_2,0.001,minus,98.36451745341907,0.3066767000127584,298356628,2187836212
near-autocall,M3,0,Spot,asset_2,0.001,plus,98.3893588356998,0.3041391000151634,298356628,2187836212
near-autocall,M3,0,Spot,asset_2,0.0025,minus,98.29065985569576,0.29210170003352687,298356628,2187836212
near-autocall,M3,0,Spot,asset_2,0.0025,plus,98.52026111751434,0.2965884000295773,298356628,2187836212
near-autocall,M3,0,Spot,asset_2,0.005,minus,98.16347915464168,0.2950818000244908,298356628,2187836212
near-autocall,M3,0,Spot,asset_2,0.005,plus,98.59237972769736,0.2703271000063978,298356628,2187836212
near-autocall,M3,0,Spot,asset_2,0.01,minus,97.8374276729257,0.30832519999239594,298356628,2187836212
near-autocall,M3,0,Spot,asset_2,0.01,plus,98.67731383933113,0.271109500026796,298356628,2187836212
near-autocall,M3,0,Spot,asset_3,0.001,minus,98.30053486267455,0.285396299965214,298356628,2187836212
near-autocall,M3,0,Spot,asset_3,0.001,plus,98.41085014949401,0.28273360000457615,298356628,2187836212
near-autocall,M3,0,Spot,asset_3,0.0025,minus,98.19130482820871,0.2981616999604739,298356628,2187836212
near-autocall,M3,0,Spot,asset_3,0.0025,plus,98.808316122679,0.2719992999918759,298356628,2187836212
near-autocall,M3,0,Spot,asset_3,0.005,minus,98.01890544294872,0.30117049999535084,298356628,2187836212
near-autocall,M3,0,Spot,asset_3,0.005,plus,98.94911902542032,0.2713215000112541,298356628,2187836212
near-autocall,M3,0,Spot,asset_3,0.01,minus,97.64097911406182,0.3284918999997899,298356628,2187836212
near-autocall,M3,0,Spot,asset_3,0.01,plus,99.07236739810067,0.2638623000239022,298356628,2187836212
near-autocall,M3,0,ParallelSpot,parallel,0.001,minus,98.28281546187625,0.2846558000310324,298356628,2187836212
near-autocall,M3,0,ParallelSpot,parallel,0.001,plus,98.44617328564077,0.27232320001348853,298356628,2187836212
near-autocall,M3,0,ParallelSpot,parallel,0.0025,minus,98.13580503496237,0.2927389999968,298356628,2187836212
near-autocall,M3,0,ParallelSpot,parallel,0.0025,plus,99.15468426628085,0.261822700034827,298356628,2187836212
near-autocall,M3,0,ParallelSpot,parallel,0.005,minus,97.68433765080829,0.3115899999975227,298356628,2187836212
near-autocall,M3,0,ParallelSpot,parallel,0.005,plus,99.56974575223926,0.24892340000951663,298356628,2187836212
near-autocall,M3,0,ParallelSpot,parallel,0.01,minus,97.31029370265264,0.33901669998886064,298356628,2187836212
near-autocall,M3,0,ParallelSpot,parallel,0.01,plus,99.86552389794429,0.2251403999980539,298356628,2187836212
near-autocall,M3,0,Volatility,asset_1,0.0025,minus,98.36566123048966,0.3036472999956459,298356628,2187836212
near-autocall,M3,0,Volatility,asset_1,0.0025,plus,98.35501400449746,0.3035612999810837,298356628,2187836212
near-autocall,M3,0,Volatility,asset_1,0.005,minus,98.36996966928717,0.3081151999649592,298356628,2187836212
near-autocall,M3,0,Volatility,asset_1,0.005,plus,98.34826432325619,0.3013265000190586,298356628,2187836212
near-autocall,M3,0,Volatility,asset_1,0.01,minus,98.376547495366,0.31299519998719916,298356628,2187836212
near-autocall,M3,0,Volatility,asset_1,0.01,plus,98.33244494135279,0.30302420002408326,298356628,2187836212
near-autocall,M3,0,Volatility,asset_2,0.0025,minus,98.42912254326976,0.30843669996829703,298356628,2187836212
near-autocall,M3,0,Volatility,asset_2,0.0025,plus,98.31446514388907,0.29731140000512823,298356628,2187836212
near-autocall,M3,0,Volatility,asset_2,0.005,minus,98.47767992668263,0.29920400003902614,298356628,2187836212
near-autocall,M3,0,Volatility,asset_2,0.005,plus,98.26479802931556,0.30647000001044944,298356628,2187836212
near-autocall,M3,0,Volatility,asset_2,0.01,minus,98.56827294748828,0.30248070001835003,298356628,2187836212
near-autocall,M3,0,Volatility,asset_2,0.01,plus,98.1732201180366,0.31589319999329746,298356628,2187836212
near-autocall,M3,0,Volatility,asset_3,0.0025,minus,98.38901906393887,0.3098183000111021,298356628,2187836212
near-autocall,M3,0,Volatility,asset_3,0.0025,plus,98.32582475661975,0.30811099999118596,298356628,2187836212
near-autocall,M3,0,Volatility,asset_3,0.005,minus,98.42570978622598,0.30326389998663217,298356628,2187836212
near-autocall,M3,0,Volatility,asset_3,0.005,plus,98.24269821435738,0.3134334000060335,298356628,2187836212
near-autocall,M3,0,Volatility,asset_3,0.01,minus,98.49660863354276,0.29460060002747923,298356628,2187836212
near-autocall,M3,0,Volatility,asset_3,0.01,plus,98.15675034665635,0.2920468999654986,298356628,2187836212
near-autocall,M3,0,ParallelVolatility,parallel,0.0025,minus,98.46730124077031,0.29989770002430305,298356628,2187836212
near-autocall,M3,0,ParallelVolatility,parallel,0.0025,plus,98.27453012153288,0.3005707999691367,298356628,2187836212
near-autocall,M3,0,ParallelVolatility,parallel,0.005,minus,98.55962921361458,0.30713770003058016,298356628,2187836212
near-autocall,M3,0,ParallelVolatility,parallel,0.005,plus,98.14088939823903,0.29344949999358505,298356628,2187836212
near-autocall,M3,0,ParallelVolatility,parallel,0.01,minus,98.73899110041548,0.3049106000107713,298356628,2187836212
near-autocall,M3,0,ParallelVolatility,parallel,0.01,plus,97.95943333733874,0.2957306999596767,298356628,2187836212
near-autocall,M3,1,Base,base,0.0,base,98.41454385366758,0.3003313000081107,85290377,2187836212
near-autocall,M3,1,Spot,asset_1,0.001,minus,98.35107912931959,0.29452389996731654,85290377,2187836212
near-autocall,M3,1,Spot,asset_1,0.001,plus,98.40499346629602,0.29648789996281266,85290377,2187836212
near-autocall,M3,1,Spot,asset_1,0.0025,minus,98.21035468552502,0.28176350001012906,85290377,2187836212
near-autocall,M3,1,Spot,asset_1,0.0025,plus,98.42584862565782,0.29225210001459345,85290377,2187836212
near-autocall,M3,1,Spot,asset_1,0.005,minus,97.98286744582792,0.3038014000048861,85290377,2187836212
near-autocall,M3,1,Spot,asset_1,0.005,plus,98.4288746980206,0.2735260000335984,85290377,2187836212
near-autocall,M3,1,Spot,asset_1,0.01,minus,97.53730137339174,0.306490000046324,85290377,2187836212
near-autocall,M3,1,Spot,asset_1,0.01,plus,98.43862288306268,0.2755303999874741,85290377,2187836212
near-autocall,M3,1,Spot,asset_2,0.001,minus,98.14850575843964,0.3020845999708399,85290377,2187836212
near-autocall,M3,1,Spot,asset_2,0.001,plus,98.40712349427353,0.2921974000055343,85290377,2187836212
near-autocall,M3,1,Spot,asset_2,0.0025,minus,98.13340749236703,0.2884228999610059,85290377,2187836212
near-autocall,M3,1,Spot,asset_2,0.0025,plus,98.41896347205012,0.30163929995615035,85290377,2187836212
near-autocall,M3,1,Spot,asset_2,0.005,minus,98.05522643158818,0.3009349000058137,85290377,2187836212
near-autocall,M3,1,Spot,asset_2,0.005,plus,98.5509525033748,0.2674671999993734,85290377,2187836212
near-autocall,M3,1,Spot,asset_2,0.01,minus,97.42645652527975,0.3132140999659896,85290377,2187836212
near-autocall,M3,1,Spot,asset_2,0.01,plus,98.78548506846751,0.2821261999779381,85290377,2187836212
near-autocall,M3,1,Spot,asset_3,0.001,minus,98.33998933466825,0.2958670000080019,85290377,2187836212
near-autocall,M3,1,Spot,asset_3,0.001,plus,98.68672752129144,0.2802598000271246,85290377,2187836212
near-autocall,M3,1,Spot,asset_3,0.0025,minus,98.32182932825302,0.30148070002906024,85290377,2187836212
near-autocall,M3,1,Spot,asset_3,0.0025,plus,98.82848574909995,0.263269399991259,85290377,2187836212
near-autocall,M3,1,Spot,asset_3,0.005,minus,97.3614016125361,0.30758279998553917,85290377,2187836212
near-autocall,M3,1,Spot,asset_3,0.005,plus,99.01279458120443,0.26485769997816533,85290377,2187836212
near-autocall,M3,1,Spot,asset_3,0.01,minus,96.65523992744164,0.3247889999765903,85290377,2187836212
near-autocall,M3,1,Spot,asset_3,0.01,plus,99.19466151434831,0.2517536000232212,85290377,2187836212
near-autocall,M3,1,ParallelSpot,parallel,0.001,minus,98.0095661589599,0.2898239000351168,85290377,2187836212
near-autocall,M3,1,ParallelSpot,parallel,0.001,plus,98.66956604248648,0.27217060001567006,85290377,2187836212
near-autocall,M3,1,ParallelSpot,parallel,0.0025,minus,97.94676612225149,0.3050169000052847,85290377,2187836212
near-autocall,M3,1,ParallelSpot,parallel,0.0025,plus,98.84195151720252,0.2749529000138864,85290377,2187836212
near-autocall,M3,1,ParallelSpot,parallel,0.005,minus,97.12646231417378,0.314506100025028,85290377,2187836212
